"","ACH-000017","ACH-000019","ACH-000028","ACH-000044","ACH-000097","ACH-000111","ACH-000117","ACH-000147","ACH-000148","ACH-000196","ACH-000212","ACH-000223","ACH-000248","ACH-000258","ACH-000276","ACH-000277","ACH-000288","ACH-000330","ACH-000349","ACH-000352","ACH-000374","ACH-000536","ACH-000554","ACH-000568","ACH-000573","ACH-000621","ACH-000624","ACH-000642","ACH-000643","ACH-000668","ACH-000691","ACH-000699","ACH-000711","ACH-000721","ACH-000725","ACH-000755","ACH-000759","ACH-000768","ACH-000783","ACH-000818","ACH-000828","ACH-000849","ACH-000856","ACH-000857","ACH-000859","ACH-000876","ACH-000902","ACH-000910","ACH-000927","ACH-000930","ACH-000934","ACH-001388","ACH-001389","ACH-001390","ACH-001391","ACH-001392","ACH-001393","ACH-001394","ACH-001395","ACH-001396","ACH-001419","ACH-001662","ACH-001683","ACH-001705","ACH-001819","ACH-001820","ACH-002399","ACH-002401","ACH-002499","ACH-002921"
"FOXC2",2.95439412411805,-0.951556668776521,-1.32150719637638,-0.988479364731951,1.57026602922764,-1.71249531552393,0.659430561527905,-0.00988377120637231,4.66864868527973,-2.10372896914915,1.4492100973941,0.232987954079138,2.64369698726607,0.560204871057264,-0.274637363389905,1.41020841077608,1.25142176880391,0.0561302273892825,0.599757148355891,0.86511850531016,-3.04575137218537,-0.846580849099668,2.63969331419914,-1.63355817748257,-0.0655907238165895,-0.584724174157909,0.707994445536911,-0.664515274177202,-1.00876238724281,-0.360247244593634,-1.34306936456793,-0.809293524917968,0.42976666223115,-0.678007298405133,1.062772127545,1.30947123669003,0.0898176293583613,2.33780144302327,-2.42347933105639,-0.451284960955832,0.910635774852385,0.0509012835019143,-0.255642100879086,-0.109908792467416,-1.52203281216229,0.80421090284785,-1.46150720709401,0.384446647917135,1.62606169483357,0.0725102783285991,0.630704639276707,-0.0767088271904899,0.717027217671846,-1.08815137658823,0.909666232287395,-1.06596857000407,-1.07339681865536,0.0897403988661959,-0.503996999398695,0.0716744762257256,-0.58980986583343,-2.21523366989194,-1.53679942039583,1.64621960875677,-1.12292921287147,-0.638552735476074,0.726269735446402,-0.443609368751969,-0.825369224353633,-0.843651112805418
"DLX1",0.178393296271294,1.12177410287424,2.23292439083978,0.0520373269711281,-0.451217414914829,-1.78211759290803,-1.05402971024785,0.494352698559857,2.43414392942218,-1.6363764789089,1.39103183555668,-1.65359697934308,0.816671081446741,-1.57966865117487,-0.333289548009418,1.67745906054769,1.17434353005238,-0.545152134515024,0.255525404175334,0.907436801596223,-1.09757814576141,1.05225639163734,0.771872958107059,-0.661842786771495,0.260846052363724,3.78861140561009,-0.457903140013465,-1.26821448080983,-0.5765420778522,-0.391340812211524,-1.76451895310664,2.25092115131874,-1.85776590766543,2.06893459651931,0.796570576796828,1.78982736621188,-1.16010575803966,0.0807081441951723,0.160946445898433,-1.05803419089741,0.820523049847851,-0.479995654881423,0.672100320155016,-0.512758567536366,0.354880959750603,-0.763832628379576,-1.29977244292283,0.723279856929083,-0.266272080906349,-0.768317969754951,0.117920184044622,-0.0321856568570355,2.66829440987453,0.514424522738991,0.460022027787865,-0.379882612381372,-0.931758342235058,-0.924399363881954,-0.791442708523351,0.0209244567683057,-0.329201122169191,-0.700165091571212,-1.53768829870699,-0.482477089329588,1.87747409684959,-2.67028498679886,-1.31573801700502,-0.95739424790403,-2.79366209898695,-1.01350774378509
"ZNF665",-2.26526415471961,-0.781749412782192,-2.16679839548227,-0.837333572857974,-2.05132556624482,2.34423760770034,1.51900815896242,-1.14705780138461,1.52325605333497,-1.5089351358566,0.319706769310508,1.82774586170675,-2.48664647204484,-1.48165626153393,0.448305496581782,-0.41791191043461,-0.394261357363106,-0.267763129434409,-1.13511881518395,-0.816018799993546,0.0263387181187885,0.805550452011572,-1.77564425007538,-1.75198431976204,0.697263176505322,-0.93899024946342,-0.299733444640133,1.36368944253862,2.8939641271708,1.58110144927424,-0.217562798226004,0.55661896041529,1.60461837536934,-1.82546348024839,-1.37287682915732,-0.977010536921838,0.900934078393743,0.070616464747483,0.754029127594521,1.17305150777037,0.186364653526697,2.268237445286,-0.547767261595578,2.92371998256729,0.130454674847392,2.95805896930569,-2.00523529065837,-2.11282513426987,-1.15328201463277,-0.352567571226507,-0.549105154868756,1.44670855465842,0.537641755860425,-2.21648267842952,0.543993577326904,0.315803826654105,2.30124378338309,0.809545095197411,-0.249344464747111,-1.17849468373338,-3.40527443948934,-0.571957942002543,1.99338920508039,-0.131076480056774,0.376968044436199,-0.0554054500245173,1.14487628314004,2.11806018283989,1.57378887386467,1.29023261715984
"MECOM",-2.74568888886602,-0.401612726022312,-1.09592415037564,-0.119645211745545,0.153536079624779,0.126109501029741,-1.33624880445542,-2.51182587111176,4.3134600399462,-0.652376164009927,0.842295092677518,-0.013306356576882,-2.4543298065619,-2.26694026584033,1.34310453513923,-0.72087280660558,1.84466848395219,-2.22895504336718,0.010550684307399,0.387326898867405,-0.887145754962301,-0.127467604872895,-1.18754744158717,-0.0991721787650584,-0.832911457004597,1.71632698637171,-0.441183748015784,0.390100189892024,-0.591622193283756,1.31867979980381,-1.44664238669134,2.20391206537943,-0.705312029358688,-0.536144819265513,-0.781394026769842,-2.4348793769809,-0.358557913784078,0.859419990482356,-1.81303031032839,1.19111173303243,-2.38460810157824,-1.61869126120568,0.689862886148024,1.11400038995869,-0.233756596340475,-1.50052948006387,-2.05970034261038,-1.50294464935426,-0.728125865986607,-0.0922023633593605,-1.98016209852052,2.27132257426614,1.4615004787938,-0.0564586594380719,0.000787614185554577,0.333179461543807,1.06472304969963,1.34979244666759,1.33043777706307,-2.65638875811205,1.73841848091378,0.850206484191983,-1.00658711707398,-0.0345262774352112,-0.618003439176283,0.813481672101446,1.596421147871,1.93147513750503,2.67335478590162,-0.0315656226338603
"BEX1",0.95361260787738,1.38382281148366,-0.336595547949099,0.40431867594382,-0.655172976066297,0.933369779265621,0.220533984892294,0.312208607486035,1.86238740045288,0.524354888369981,-0.147216314472611,-0.0463986534552323,0.947376348511828,-1.2756030232716,2.02242850787014,0.243778119697271,1.72063299128449,2.32785553107042,-0.927905466543548,0.174256977079025,0.700914884891475,0.695663002688124,-1.87820679241293,-0.831266866291007,-1.08256654104769,0.30016519094423,-0.42300951154337,-1.4546651371623,-0.792042159124211,1.82415308671849,-0.561193389121881,-0.0338507752590245,-1.18663108798817,-0.551008846696527,-2.04558453536723,1.01010691852325,-0.696210176657844,2.24359046674453,3.25332731154604,-1.55848304891299,1.28900630906291,-0.931456297134111,-0.63408023157431,0.349931157067718,1.10238796812218,1.03045381337255,-1.73638833317533,1.78215700853991,1.33455169522514,-0.677595494008988,-1.22774778216797,-1.66237741250436,1.0071567142054,-0.468462301235589,-0.00754221728982501,-2.22707945218706,0.290743876937799,0.392980332306927,-1.07659485614086,-0.979141790722434,-0.0760866543705095,-1.72400106582682,0.970298595654561,1.33407879802354,-0.391048533675293,0.307078897769602,0.163897756117534,-1.21455798606391,-0.674037377144473,-1.5660062435178
"LEF1",1.88423058669918,0.718807303914621,1.53491722268818,1.43149575666885,0.543390432477326,-0.663942433619682,1.57550125551045,-0.326953312706565,-0.654676033455475,0.547080965534012,-0.66052364362514,-2.6751071270969,1.12357283422223,1.04317600561041,-0.829383926848718,1.88778300801943,0.285973327449579,1.14979581345601,0.566676163625587,-0.0222813139421317,-1.02598831522874,-0.452997957049577,1.35298296824695,3.21914698682257,-1.5943819144896,-0.330202692419997,-1.47548418498047,-1.53803781070159,-0.687805734331586,-0.640548986272571,1.85518245373602,0.662597998092938,-1.97633786047184,-0.036610845488554,1.0036372434779,0.822576576843036,1.80142280521695,-2.42595643879465,1.08943882013238,1.78125339917061,1.56749555779533,-0.820429897372494,0.305440155567037,-3.13497039502045,-2.12191107792074,-0.460591963932983,1.94509081195803,-0.0384721134792356,1.21825893565759,2.49418005027968,0.392981542297818,-0.683465775327795,-0.408751251830847,-0.109169836689395,-2.88808863640311,1.51302005370914,-1.46829689058295,-3.37200248326935,0.180795303523565,1.80921855046259,0.670009848574197,1.42939762730589,0.641820206528214,-1.47645258813594,0.736418064092656,2.0543637700025,-3.77291030952444,-3.31512469810321,-1.59584323346675,0.944414156159218
"ZIC1",-1.48164489470772,-0.563485190986239,0.733377094160677,0.465818618311638,0.284647035321906,1.07401538566173,-1.05680826538506,1.4280340893653,-0.645586923277486,1.39440049720138,-0.847880683182292,-1.25669663236883,-1.85564990394537,1.08268272054085,-0.365887569411869,-0.593702806944134,-0.981766814015957,2.38399350524904,1.77758105150623,-0.781924253553387,-2.91434673767157,-2.28567182953162,-0.20368436066136,0.762137780694572,-0.574849478434021,0.777422577320944,-0.301289542480801,-1.6092961943738,-0.296443947010427,-1.12371317747927,-0.0671444789842465,-1.84237890215901,-1.52703908643367,-1.34091524853679,2.1606229280535,0.321772280352435,1.88085158662706,-3.37865437791357,-0.142746262485107,2.47792501685762,2.1351816965067,-1.0639236997999,0.990145308605022,-2.42345201533772,-0.780478562148434,-0.552652608387314,2.95268755689136,0.947909929889657,2.13763810248297,1.53058874613663,-1.58892001741183,-0.405280168850849,-0.679929194940137,-0.617983295651367,-1.53543756839082,2.49177145655616,-0.158166766065985,-0.844778579380477,-0.28825598580604,0.691872712783834,-1.77791108628534,2.30608743674775,0.132243573869108,-2.23729425156686,3.46953991193522,1.10725016248027,-0.702255643416606,-0.731979491066968,0.752089855784756,0.750377961780791
"AUTS2",-0.662948365265441,0.664804293918971,-0.0103188412652405,0.102740793027579,0.072614532132782,1.06262624994533,-2.20858706834436,-2.59553436542865,0.728544932821612,-0.114650656310084,-1.58914064585495,-1.03998096818211,-0.72999315606303,0.220422209543331,0.474143097151118,-0.334182155475393,1.45498178466432,-1.11785369549695,-1.17233637522979,-1.12589618521639,0.830785073790668,-0.609574315346505,0.357058331633326,2.05338219699588,-0.352872632203016,1.69821891671551,-1.30952296877071,-0.247355660226061,-0.722140014597446,-0.00166933894843768,0.469682415475416,2.43088378272408,-1.78014704958406,-0.866274227218237,-0.500847054066753,-1.20466765050349,0.695157467971458,-0.288577318523198,0.463259923483302,-0.229648111841095,0.0249147922336504,-0.812239861039592,1.29587889549886,-2.07426467447382,-0.982371444262498,1.3350700270328,-0.240847922568099,2.07032262365152,0.705904686539504,1.28773758678467,-0.434573783263413,0.135543487427624,-0.574921399395051,0.00305696224335721,-2.91613083406066,2.50558921162169,0.419920324247364,-0.866461498124284,1.29737001907085,1.04778583550699,1.51733573966311,1.20434213519303,-0.714993808673019,-0.970967066436251,0.219550825862375,0.860447673024362,-1.00656542797521,-0.976679018162147,2.09735881701606,0.248084171045318
"STAT5A",-1.38646041312974,-0.435234688761644,0.717610991223338,-1.37290333765992,-1.77011228428224,-0.0577420805546458,0.0436306602533883,0.362400033666312,-0.694556804522171,-0.226047362337867,1.25620533766474,0.945426155034472,-1.61182034735837,-1.43506177173574,-1.42628285859389,-0.50669563409209,-0.464625292557403,2.46769685193761,-1.50041943387989,-0.467183240806667,-1.57212976955861,0.604632767649532,-0.674193048218154,0.857372573012505,-2.27147216758516,0.0383799530809516,0.402631378674903,0.534543515977035,0.811790842527681,-0.616365234668129,0.555992722012713,-1.16685074876903,1.24360444973309,-0.332185573087031,0.572947913065177,0.475927728102766,-1.79494228398461,1.55001195524621,0.272264447351606,0.398462044544552,-0.0210814046528102,0.978505082137642,-0.260164854664141,0.350824132889024,-1.14653744082028,-0.220771738508794,-0.245365725272597,0.16849986310258,0.222879500372344,0.160154604958926,0.922490224330703,0.556273219351773,-0.443144246314533,0.812041656953787,1.07180156092081,-0.0723639958443614,0.635581644387037,-0.892213672005495,-0.789686352354534,0.929584684224517,-0.099946858208495,2.45936032146585,1.39433270705913,0.565124207556115,-0.0290693513091867,-0.392109531981531,2.23241227229644,1.5752488725848,-0.229134401726537,0.497805032475522
"FGF1",-1.25990341400245,-1.62144395053668,-2.36615007487238,-1.41386324221107,-1.70227404387329,-0.881228605318306,-0.0428834437439428,-1.10358090055444,3.59731234600601,-0.180101237878464,1.29432826601363,0.673264646704276,-0.704246724845713,-0.823537039211531,0.824195302184195,-1.09435582783217,0.989899120910823,-0.363816396997649,-0.895892312858823,-0.052199783197414,1.95626836670921,2.28587861848759,-1.13997041119599,-0.196640172744334,0.228915671520186,2.10007861173301,0.965868088509762,1.63577820719036,0.589975608144786,0.0153983377925109,-0.607707456667069,1.00902465650094,0.395238357017316,-2.19136118437268,-1.15362593093938,-2.42037849617254,-2.01226558655868,0.490913858793988,0.299057191964909,-0.0684435308999123,-0.435858790687458,1.09070893524382,0.330741716028749,0.263970933292937,-0.0276471270741106,0.901192101618582,-0.459746711045736,-1.88601693468835,-1.10593159227463,1.94875763698756,-0.475728794800291,0.388930811520273,-0.45657253889216,-0.760219882180089,-0.336386326199217,-0.810310193320846,-3.31127072043186,-0.148812179765163,-0.277482098517012,-0.70483391229781,0.76313019876279,0.702069825630132,-0.506380043650532,0.24497427711233,0.556420063313708,0.808473976232422,1.59243299203344,0.616112980665249,2.38450347459579,0.592303952642928
"NFE2L3",-0.836111305236961,2.01461543206175,1.14207324091656,-0.14328828232738,-0.180776028380167,1.50379062295982,-1.95264878950904,-0.128009471888386,-1.7647369644801,0.981026007117185,-0.0075222377521373,1.50142917689105,-0.811936219498764,-0.251160395608547,0.990866750353439,-1.81771478830385,-1.48502651765188,-0.59065735130617,-0.184634304959371,-0.296089516885835,0.666169129438754,1.73977191797432,-1.95242450284438,-0.51341602070745,0.870554207798537,-0.556231395227961,1.85125772743538,1.37866945955206,1.69063709518425,-0.0228736998376062,-0.134290223335955,-2.02394301757332,0.0944346755401888,-1.39393635029377,-2.37727833241347,-0.605035122934897,0.977979936163565,-0.613528679944387,-0.047783267269836,-0.0546657788571581,-1.2847452871897,1.09216044202931,-0.28252103770283,1.27054348291861,-0.779855495163124,-0.526400069368447,-0.379920352042886,-2.34665499183634,-0.0764967536163171,-1.37697317098125,-1.34144873960555,1.9198740876974,-1.53018086448601,1.15438595802273,0.379719457410686,-0.674645130377552,-1.35201013365889,1.4415927337909,-0.26590070226675,-1.30867471009127,-0.0253079161543446,0.785634349416807,-0.239595527693989,1.27257176951568,-0.948470471619626,1.86844841764235,1.3915765951837,1.88123639766715,1.73694402379508,1.01538398938612
"PITX2",1.02917122160216,0.831767117724743,0.0758290765445571,0.567395170092824,2.33955452975355,-0.450977358122981,0.658242667583415,0.742598668226301,-2.56315390442677,0.343970617101429,-1.59491637166611,-0.0814439102646916,0.739419025230694,0.395339886518285,-0.539243604276696,0.990104712437715,-1.42556007498714,2.52904450630923,1.48324710125618,0.262319278326645,-1.09454893559651,-2.0045515463023,-0.430810257961333,1.91830493989218,-2.82059431627615,-0.618457890523481,-0.114763869417536,-0.280145219275383,0.568111305357406,-1.26593642947605,1.53915747595304,-3.15717503001081,0.403690595017896,-0.0928006278366552,1.51903776111715,0.0545073424739526,0.78696674613184,-1.29437660209419,1.58100014393647,1.27085817046868,0.200710570084955,-1.23311954435491,1.31446767570023,-2.06070348328378,-1.51747325884585,-0.321368916331724,2.88241690728045,0.15120389279882,0.445699111726358,1.03630362546183,0.537720354682607,-1.65012475467173,-1.21486648130909,0.73981033616467,0.150609500344601,0.586830887603176,-2.07394857767318,-0.727140179290177,0.128851729949847,1.49671749702615,-1.42954332372537,0.441182186177559,-0.379566920126571,-1.55064391726431,1.83006273960909,1.59880499169646,-2.54729325585014,-1.71669464593772,0.124490659033464,2.26693977031124
"MAF",-0.550252150317772,0.130998075068053,0.718921815246778,-0.0645339231394909,-0.610430910885381,-1.3913660865012,0.222264557200413,-0.786938623439253,-1.48765351136917,-0.597644773796594,0.350672092870551,0.101769382780352,-0.257802528612091,-0.162565318011064,-0.499474271559849,-0.447928088641933,0.486924730386198,0.86706031286615,0.58126536598709,0.795154752311778,0.101139244252546,-0.411639575642168,-0.657620068920906,0.537790207415057,-0.607434647738395,0.860184749645395,-1.01474651600426,-0.649895557667183,-0.738663779544513,0.165774887400957,-0.337016790302665,-0.179215877208626,0.196343896032023,0.118024249609078,-1.09159812949278,-0.337169432181805,1.84099679609326,-0.0322219651989249,0.0556826491421666,0.753828007233229,-0.154413205710763,0.085039665377313,0.0282571739783026,1.49881523238486,0.145705343220181,2.19461484982879,-1.00094521032534,-2.40599270126829,-1.53488601553894,0.00643619483661989,-0.473738721053,1.15586114362225,-0.254787137507753,-0.188869477684437,-0.490800708425136,1.59840333947373,-0.658519374639949,-1.015932524033,0.761522935087556,0.480491906091115,0.708121819687043,0.321785422833063,-0.317016040452779,-0.158940404413995,0.520696038707141,-0.999852931644518,0.655582714552365,0.203339421073864,0.809095217065,2.17371642865443
"NFIX",-0.482032953703145,0.431913394844494,0.831425271139698,2.07844378250038,0.40470774660633,-0.178950205611942,-0.00435704128367595,0.358089847581227,0.756594410048096,-2.65431430431388,-0.849781973456743,0.0286414121926406,-1.16309022921698,1.3825716789678,-0.271405695158903,0.0867182152765917,0.162413668967158,0.144830854405674,0.944372654781564,0.0746128172223567,-0.648813721125895,-1.21553723256033,-0.200427890146773,3.22044287581755,0.646156054823963,0.861428209281067,-0.0820477202900062,-1.02719678749685,-0.249123778674207,0.783847997617324,-1.30424887160833,0.724233062431753,-0.0604167218544255,-3.1374183617405,0.623980077547772,-0.572021914547029,-0.134137577401183,-1.67505818168592,1.51282237998201,0.936577475104828,0.903700801184343,0.112708268362554,-0.561918902863808,-0.886365989101703,-1.34252535531965,1.04568032234966,0.539877909776178,-0.600465863581056,0.133489837529864,0.231186774604738,1.01840170944333,0.831863715218175,-1.27165959201589,-1.27083003141497,-1.72369711884911,1.09697944617321,1.42401660313658,-0.912729919252773,1.4128462838032,0.794409209946447,-2.07557302940915,2.2759352380203,-0.0647170489348885,-2.99917693187521,0.307140010734732,-1.72862256572412,-0.167106415329059,-0.402869511041903,-1.00946710946078,2.48713507872975
"HOXA3",0.901993726649575,0.707202712620022,-0.401909677220802,-1.62248700800642,-0.557025005663042,-0.771232068022904,-0.670213026573901,0.791218176124344,-1.55663435341675,0.254273299318331,-1.21143864620134,2.14983463122183,1.58427765712533,0.486461770671132,-0.513030432495788,-0.950968726568196,-0.197159467637295,0.978857851247965,-0.770937848971517,1.27360258077946,0.98423488371292,-0.113957294688668,-0.273072925590148,-0.319977348907799,0.99564483175967,-1.11669050886418,1.38898893034078,-0.512682792247963,1.4589983447057,-0.675388059809607,1.99872444182238,-0.0989598511687226,1.52360680238815,0.318427273451191,1.1766184132808,0.702312273110361,1.05662783822428,-1.41674811489781,-0.14071957510374,-0.229731557681758,1.65968362177244,0.528131370816179,-1.26534011420699,0.735406511887483,1.25889868544093,1.44600204871472,-1.28185843275896,-1.59576236208629,-0.471175551601462,-0.115311524846054,0.0420180067326726,-0.737941661430616,-0.384820571463705,0.0723794649050141,-1.54152494488672,-1.03838790948359,0.107718703568667,1.1430522319011,-1.55259304167434,1.50420724247663,0.146368290935672,-0.11690085738378,-0.000449376529356995,1.81114644596355,1.26351029898917,-0.897889471273278,1.46881119856758,1.34198401332067,-1.88603002192733,-0.167673533680689
"ETV1",-1.54784996253336,0.808074817523673,1.89906855473624,-0.741050563250238,-0.373325526020723,-0.194375197737811,-0.368135670231418,-1.28072766632732,0.782910756753896,-0.31896661973779,0.825074721221791,-0.759523242802371,0.0652129909569279,0.691406293241388,-0.0221293183418229,0.834601190034092,1.7800324191895,-1.55058116951182,-0.60311453366893,0.358534989082389,-0.620347998522823,-0.330643213882102,-0.0881831694374948,-0.902396348186195,0.65670750098054,0.898877895759887,-1.37715912124615,-1.34417906920916,-0.69113518285909,0.369481999722926,-1.54124216743936,1.58340435867251,-1.92564366163295,0.640499941868267,-0.162904252375383,2.48270568088898,-1.45087083647833,0.491240367521229,-0.155423855670689,-1.17214861681411,1.33844909573354,-0.22939279984165,0.0919224939579417,1.2900815575409,-0.0656869023361472,-0.0739458301590463,0.0387309451063396,1.02213411366928,-0.793354241347204,0.14670562187652,0.941093183558227,-0.114542526768283,0.156968478630537,-0.391387332974679,-0.0824976031373282,-0.02058471386721,0.928807602598806,-0.627334276862656,0.224027309249143,0.00687869890007448,-0.741791443139229,-1.05196541135837,-0.892218147054134,0.466107608344778,1.50244444146528,-0.892111699672495,0.434013507824009,1.27332022497017,-0.881718785260647,-0.668518222527331
"ZNF544",0.433087658270728,-1.29439167120611,-0.440909581280364,0.795598900014975,-1.36033267202504,0.315661155782971,-0.00224561237614379,-0.85511613218972,1.59210082876498,1.07088377944002,-0.775232522487516,1.20382637486336,1.04980106453352,1.20068038684488,0.823687564367752,-0.410416020148807,-1.55140030587086,-0.211377997598976,-1.49994097889531,-0.923524920062727,1.63596564743468,1.06833693328007,-0.557537114062866,0.935020329319758,-1.07067095859123,-0.29807857033518,1.17717104884365,0.588335585968045,1.79948679291302,1.07777012388927,-0.0766999331256237,0.191141253477735,0.779612418634181,-0.730163706381517,1.01286394420925,-2.39054039042246,-0.877873990214959,1.62187718248939,-0.545761734418735,-1.22239308663105,-1.26580827035105,0.684346733110469,0.826535530722164,0.786580602455066,0.914850882075693,-1.20655147610742,-0.514436592315618,-0.814377445735308,0.0696426898050762,-0.876863234928439,1.13030691274745,0.201216079693123,-0.918765409169191,-0.223881638332437,-0.108664012194425,-0.924417697230731,-0.428809011623547,-0.457046670691675,-1.09062262393581,0.381780429410131,-0.150487284764133,1.17521020878144,0.063613972735971,0.538471167303523,-1.47343072014692,0.674827050106338,0.813452653834343,0.435923309618252,1.12026120585133,-0.170090312636923
"MSC",0.154776937615514,0.35536609285093,0.640360048149708,0.106071417329417,0.955636541956248,1.85306478181334,-0.583236445931412,0.547979502747025,1.58876002380625,-1.66481273216159,-0.672690281286157,-0.267399820859211,-0.939489767762018,-1.87970147161124,0.601972883322678,-0.833202960628928,-0.294876960996244,0.449277033428009,0.303410288003577,1.13313064299925,0.872336098311088,-0.368672328809383,1.37043366568807,0.777471466765813,-0.331103031608033,0.647900765344945,0.241214478125244,1.26605675228455,-0.0208271391273088,0.183641729143077,-2.58818513171365,0.586167905109627,-2.79683149681083,-2.30471894853094,-0.0661893260422892,0.778717666958084,0.878571618929364,-0.0880547867757797,1.88939985254913,1.45444500178202,0.507777653254404,0.824505631393205,-0.0154732250324664,-0.531913752808838,1.31449206133559,2.18635008158088,-1.32287497998956,0.861766009461949,1.38635439287506,-2.18603829930484,-0.551327046182607,1.00987012082483,-0.97751732582378,-0.440247682703294,-0.127087049264566,1.99624112277846,-0.397121439229258,0.422006191504174,0.695865378412299,-0.298806849501201,0.030979457047465,1.14305724561695,-1.75771174144901,-1.42540400826032,0.355657971942475,-2.81357249303867,-0.6941438763146,-0.626851983120017,0.391782753793864,0.501430973516631
"DLX2",-0.215848654233706,2.07355983908215,2.83635894996149,-0.581420208620387,1.30306579699723,0.328359597529402,-0.13312611184392,-0.168219943749552,-0.0529652441498362,1.24674186531017,1.02484347488046,-1.53906905113403,0.476788424163803,-0.137443752988378,0.504130938158055,1.36257072831618,1.07545952688289,-0.337723347266748,0.492246352414593,0.60903611261552,-0.0866363171917686,-0.606262683257863,0.281191861444146,0.500177227683921,-1.11648647141303,-0.03409766609741,-0.952360861301169,-2.40849784186846,-0.441854677997747,-0.251240024582705,0.501897833897416,1.21982320376211,-0.367608189208567,0.6450383322604,0.877235877545315,2.52791898627849,-1.42787558032226,0.928036212885451,1.27451418024437,-0.844524704980215,1.09639284014711,0.355895234318237,-1.0645285132422,0.707576696667052,-0.259880473099596,-1.10178170989265,0.994706537808263,0.374492046562538,0.156869619512595,0.117068179430772,-0.0575860849706853,-1.57122163452212,0.0452292408328008,-0.152157391284016,-1.37649750561596,-0.434910066407979,0.875155486024666,-0.352896225021755,-0.559921975002716,1.04071851617003,-0.446633999043576,-1.32924330368874,-1.65573466910011,0.312833202585479,0.684170185180791,-0.835001025508289,-0.734528172259145,0.462582296576057,-0.644690737204165,-1.60728836351982
"ZNF853",-0.442393249650286,-0.90063168289629,0.439749697868522,1.31043913230063,1.52587473528301,1.36996668760639,0.812542044747083,-0.579830801252806,-2.77414642408958,-0.0425897744156019,-0.597761875388104,-0.992608045384866,-1.09213746899519,-1.09171459014864,0.724908204089759,0.398516425753633,-1.74994962002137,2.32740876153217,0.697029279918671,-1.07404210430878,-2.36375357416221,-0.516136218758092,0.373864591437627,1.47947008553821,-2.00184672079329,0.50536249836513,-0.835569234988342,-1.70818936112282,0.591347030533158,-0.682714091689164,1.11747953823952,-3.73100242809976,0.592746825578168,-0.689852675377453,0.707731239109176,0.267006511188982,1.84354495534667,-3.0394378179957,1.74473048072355,1.57572874640387,0.337508967572179,-0.683254289958836,-1.65602925765969,0.225539169449234,-1.4958680282641,0.942895588279204,1.32251086986152,-0.203187797193942,1.23154210583385,-1.29782685129008,-0.148338796496272,1.34009217898922,-1.90644427147671,-0.559095869986695,-1.33583020462467,2.27641427450312,2.14019714933747,-1.38664532585754,1.63598183827755,1.34242928967237,2.10498103654671,0.991354896694858,0.422545214677367,-1.14741863826524,0.808849410394339,-0.98934543876842,-0.93938510930589,-1.03519286997191,1.41768726653443,0.0432934834919921
"ZNF528",-0.201154596087238,-1.23215667049555,-1.49511174658198,-1.14544766229221,-1.57895330198869,2.1797578793216,-1.17422374128546,-0.835691874367113,1.61887571808965,0.837623895221224,1.79373978375909,-0.135848010319825,-0.126087462465759,0.576956649186891,-0.0790358191559355,-0.829918899589778,0.857955800075163,-0.615769093495571,-1.13177694994849,-1.35375082068924,-1.94832872609117,0.546051606234558,-0.302240455311625,-0.758623666687078,0.911907114962335,1.72151293425819,-1.12629958538889,0.455826870135307,0.52636928491147,0.27322575466668,0.258679907774098,-1.01262471759364,1.58466562343982,0.0958286127457985,-0.969088664348484,-0.22847046720626,-1.89738233655505,1.45061222248297,-1.94919680785735,-1.5003093151601,-2.24619896507278,1.38919732457466,-0.403665289366584,0.390929702169435,0.553887181413975,-0.203745189492606,-0.406519808447051,-1.43969756195787,1.77114844739917,-0.926186507262623,-1.06956120267676,2.48549465179348,1.03885148709582,-0.76112615181915,1.80141072951154,1.46164710606604,-0.0817925140399168,0.363296260484992,0.0546688406875532,0.768611289342622,-0.411634624251291,-1.30714164098195,-0.524751461751699,0.739556042069693,0.278664164057804,0.104113189805793,2.82079072618489,2.65782397631745,0.903666312335492,-1.73620515179903
"ZFY",1.95209659089226,-0.500601683008876,1.25460840852153,0.677486053076076,0.09107513139709,0.0881789117067285,2.10946609341078,1.87678357841304,-0.455749867029445,-0.442291727291696,-1.6087673773637,0.0298654720714059,1.98258493212433,-1.84532174329613,-0.346327918332005,-0.164472377352999,-1.98037461932427,0.79109907734987,-0.653254459575724,0.127153521423307,-0.447409816312621,-1.21422394394658,1.70636382735381,3.41389703901683,-0.461972405788109,2.97111660430642,1.5738401712112,-0.981342971784898,2.78565423786998,-1.25837341331847,0.649694042480425,-1.5949105792962,-1.00285063439126,-2.13485379141882,0.895317553183388,0.118491586992938,2.03436509091962,-0.997606767850035,1.28847021712202,2.32721896121835,1.70234894784825,0.578516241298804,0.72216279106288,0.215851910260235,-1.13357696507444,0.731957707197143,-0.379750413647242,-2.44211194756899,0.206621460155888,0.56891836079315,0.978111464242872,1.89794164872292,-1.40732394650313,-1.77593053047302,-2.27395379728423,0.929044052049384,-1.33030799791765,-1.7767435134634,0.571886590967473,1.89325269819818,-0.925626516271896,2.90292908188362,0.224244691480737,-1.69103293548233,-0.0126990109280097,-1.47959890832873,-2.21122944054139,-2.03977643871006,-0.589478697234276,1.191109117032
